pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,7,3,31,3,,,,,88.78370749999885,,88.76862030000484,88.78370749999885,89.76625679999415,89.76625679999415,89.76625679999415,89.76625679999415,89.7832458000048,90.78219510000781,90.78219510000781,91.14996369999426,z,1,0.3503377000015462,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,8,0,32,0,,,,,91.16528850000759,,91.1506997999968,91.16528850000759,92.16470550000668,92.16470550000668,92.16470550000668,92.16470550000668,92.16470550000668,93.16427059999842,93.16427059999842,94.44732750000549,x,1,1.26957429999311,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,8,1,33,1,,,,,94.46309770000516,,94.4480029999977,94.46309770000516,95.462326199995,95.462326199995,95.462326199995,95.462326199995,95.462326199995,96.46236469999712,96.46236469999712,97.32911210000748,v,1,0.8593714000016917,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,8,2,34,2,,,,,97.34496030000446,,97.33026859999518,97.34496030000446,98.34410390000266,98.34410390000266,98.34410390000266,98.34410390000266,98.34410390000266,99.34375850000652,99.34375850000652,100.4781612999941,v,0,1.1296021999878576,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,8,3,35,3,,,,,100.49287170000025,,100.47894309999538,100.49287170000025,101.49200100000598,101.49200100000598,101.49200100000598,101.49200100000598,101.49200100000598,102.49134619999677,102.49134619999677,103.59280549999676,z,1,1.099926900002174,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,9,0,36,0,,,,,103.60749779999605,,103.59402659999614,103.60749779999605,104.60699670000758,104.60699670000758,104.60699670000758,104.60699670000758,104.60699670000758,105.60599480000383,105.60599480000383,106.55653309999616,x,1,0.9335705999983475,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,9,1,37,1,,,,,106.57189110000036,,106.55792409999412,106.57189110000036,107.57160609999846,107.57160609999846,107.57160609999846,107.57160609999846,107.57160609999846,108.57106960000237,108.57106960000237,109.35758019999776,v,1,0.7725177999964217,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,9,2,38,2,,,,,109.37076190000516,,109.35868499999924,109.37076190000516,110.3702581999969,110.3702581999969,110.3702581999969,110.3702581999969,110.3702581999969,111.36994859999686,111.36994859999686,112.05382559999998,c,1,0.6752730000007432,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,9,3,39,3,,,,,112.06889920000685,,112.05462209999678,112.06889920000685,113.06884680000076,113.06884680000076,113.06884680000076,113.06884680000076,113.06884680000076,114.06832560000475,114.06832560000475,114.95185290000518,z,1,0.8782667000050424,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,10,0,40,0,,,,,114.96690729999682,,114.95259830000577,114.96690729999682,115.96698610000021,115.96698610000021,115.96698610000021,115.96698610000021,115.96698610000021,116.96572619999642,116.96572619999642,117.96604410000145,x,1,0.9944710999989184,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,10,1,41,1,,,,,117.98164379999798,,117.96679999999469,117.98164379999798,118.98140230000718,118.98140230000718,118.98140230000718,118.98140230000718,118.98140230000718,119.98075349999999,119.98075349999999,121.23038259999885,v,1,1.235734500005492,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,10,2,42,2,,,,,121.2460499000008,,121.23110829999496,121.2460499000008,122.24601400000392,122.24601400000392,122.24601400000392,122.24601400000392,122.24601400000392,123.24523650000629,123.24523650000629,124.34543070000655,c,1,1.083693399996264,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,10,3,43,3,,,,,124.36095279999427,,124.34617499999877,124.36095279999427,125.36149559999467,125.36149559999467,125.36149559999467,125.36149559999467,125.36149559999467,126.35957040000358,126.35957040000358,127.55994479999936,z,1,1.1855483999970602,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,11,0,44,0,,,,,127.57545839999511,,127.56071720000182,127.57545839999511,128.57518319999508,128.57518319999508,128.57518319999508,128.57518319999508,128.57518319999508,129.57432590000099,129.57432590000099,130.47459430000163,x,1,0.8849339000007603,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,11,1,45,1,,,,,130.49031589999504,,130.47535659999994,130.49031589999504,131.47379449999426,131.47379449999426,131.47379449999426,131.47379449999426,131.49018629999773,132.489207599996,132.489207599996,133.3232638000045,v,1,0.8283679000014672,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,11,2,46,2,,,,,133.33827269999892,,133.32398460000695,133.33827269999892,134.33842109999387,134.33842109999387,134.33842109999387,134.33842109999387,134.33842109999387,135.33729189999576,135.33729189999576,135.9713133000041,c,1,0.62393780000275,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,11,3,47,3,,,,,135.98659909999697,,135.97217069999897,135.98659909999697,136.98693800000183,136.98693800000183,136.98693800000183,136.98693800000183,136.98693800000183,137.9867060999968,137.9867060999968,139.06936059999862,z,1,1.069430999996257,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,12,0,48,0,,,,,139.0851229999971,,139.07006280000496,139.0851229999971,140.08475189999444,140.08475189999444,140.08475189999444,140.08475189999444,140.08475189999444,141.08369790000143,141.08369790000143,141.80137939999986,x,1,0.7054693000100087,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,12,1,49,1,,,,,141.81695350000518,,141.80213240000012,141.81695350000518,142.81631090000155,142.81631090000155,142.81631090000155,142.81631090000155,142.81631090000155,143.81510510000226,143.81510510000226,144.49993890000042,v,1,0.6833499999920605,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,12,2,50,2,,,,,144.51478379999753,,144.50071649999882,144.51478379999753,145.5145332999964,145.5145332999964,145.5145332999964,145.5145332999964,145.5145332999964,146.51386880000064,146.51386880000064,147.3978844999947,c,1,0.8828500999952666,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,12,3,51,3,,,,,147.41307850000157,,147.39873090000765,147.41307850000157,148.41288040000654,148.41288040000654,148.41288040000654,148.41288040000654,148.41288040000654,149.41211990000738,149.41211990000738,150.01307430000452,z,1,0.5940287000121316,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,13,0,52,0,,,,,150.02831510000397,,150.01387189999514,150.02831510000397,151.02819090000412,151.02819090000412,151.02819090000412,151.02819090000412,151.02819090000412,152.02701780000643,152.02701780000643,153.4940709999937,x,1,1.462036299999454,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
150,v,13,1,53,1,,,,,153.50883219999378,,153.49490259999584,153.50883219999378,154.50918370000727,154.50918370000727,154.50918370000727,154.50918370000727,154.50918370000727,155.50820840000233,155.50820840000233,156.27582819999952,v,1,0.7628728999989107,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
50,c,13,2,54,2,,,,,156.2906820000062,,156.2766283999954,156.2906820000062,157.29055170000356,157.29055170000356,157.29055170000356,157.29055170000356,157.29055170000356,158.29026540000632,158.29026540000632,159.12367529999756,c,1,0.8250893999938853,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-150,z,13,3,55,3,,,,,159.13934180000797,,159.1245007999969,159.13934180000797,160.13852710000356,160.13852710000356,160.13852710000356,160.13852710000356,160.13852710000356,161.1377966,161.1377966,161.855475999997,z,1,0.708166500000516,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
-50,x,14,0,56,0,,,,,161.8702811999974,,161.85652699999628,161.8702811999974,162.85361400000693,162.85361400000693,162.85361400000693,162.85361400000693,162.87010519999603,163.86949050000112,163.86949050000112,164.6198241999955,x,1,0.7334553000109736,None,760188,001,2024-10-17_11h49.05.642,sequential _learning,2024.1.5,None,2024-10-17 11h49.14.939329 +0530,
