12.6147 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
12.6148 	EXP 	window1: mouseVisible = False
12.6178 	EXP 	Created grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([0.3, 0.3, 0.3]), colorSpace='rgb', contrast=0.3, depth=-1.0, draggable=False, interpolate=True, mask='gauss', maskParams=None, name='grating', opacity=1.0, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([5., 5.]), size=array([0.2, 0.2]), tex='sin', texRes=128.0, units='height', win=Window(...))
0.0094 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
0.0097 	EXP 	New trial (rep=0, index=0): None
0.0226 	EXP 	grating: ori = -3.0
0.0226 	EXP 	fixation: autoDraw = True
1.0217 	INFO 	Keyboard events cleared
1.0214 	EXP 	grating: autoDraw = True
1.0214 	EXP 	grating: tex = 'sin'
1.0385 	EXP 	fixation: autoDraw = False
1.3217 	EXP 	grating: autoDraw = False
2.1977 	EXP 	New trial (rep=1, index=0): None
2.1993 	DATA 	Keypress: down
2.2046 	EXP 	fixation: autoDraw = False
2.2046 	EXP 	grating: autoDraw = False
2.2046 	EXP 	grating: ori = 0.0
2.2046 	EXP 	fixation: autoDraw = True
3.2041 	INFO 	Keyboard events cleared
3.2038 	EXP 	fixation: autoDraw = False
3.2038 	EXP 	grating: autoDraw = True
3.5036 	EXP 	grating: autoDraw = False
4.1910 	EXP 	New trial (rep=2, index=0): None
4.1921 	DATA 	Keypress: down
4.2035 	EXP 	fixation: autoDraw = False
4.2035 	EXP 	grating: autoDraw = False
4.2035 	EXP 	grating: ori = 0.0
4.2035 	EXP 	fixation: autoDraw = True
5.2032 	INFO 	Keyboard events cleared
5.2028 	EXP 	fixation: autoDraw = False
5.2028 	EXP 	grating: autoDraw = True
5.5024 	EXP 	grating: autoDraw = False
6.2893 	EXP 	New trial (rep=3, index=0): None
6.2903 	DATA 	Keypress: up
6.3021 	EXP 	fixation: autoDraw = False
6.3021 	EXP 	grating: autoDraw = False
6.3021 	EXP 	grating: ori = 0.0
6.3021 	EXP 	fixation: autoDraw = True
7.3014 	INFO 	Keyboard events cleared
7.3010 	EXP 	fixation: autoDraw = False
