reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,30,7,5,5,40,0,91.09513370000059,,91.08103460003622,91.09513370000059,92.09451940003783,92.09451940003783,92.09451940003783,92.84516010002699,l,0.7371072999667376,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
78,80,162,5,6,41,6,92.86048130004201,,92.8457228000043,92.86048130004201,93.85993080004118,93.85993080004118,93.85993080004118,95.12702459999127,t,1.2565224000136368,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
49,60,89,6,0,42,4,95.14242240000749,,95.12794030003715,95.14242240000749,96.14191450004,96.14191450004,96.14191450004,96.65983300004154,t,0.5027517999988049,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
40,55,62,6,1,43,3,96.6748444000259,,96.66027970000869,96.6748444000259,97.67426040000282,97.67426040000282,97.67426040000282,98.29198959999485,t,0.6073235999792814,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
67,75,119,6,2,44,5,98.3070582000073,,98.29253000003519,98.3070582000073,99.3065831999993,99.3065831999993,99.3065831999993,100.24080080003478,l,0.9168894999893382,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
27,50,21,6,3,45,2,100.25589970004512,,100.24155510001583,100.25589970004512,101.25538960000267,101.25538960000267,101.25538960000267,101.93966120004188,t,0.6708621999714524,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
11,30,7,6,4,46,0,101.95467569999164,,101.94057330000214,101.95467569999164,102.9543731000158,102.9543731000158,102.9543731000158,103.65495620004367,l,0.6968896000180393,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
78,80,162,6,5,47,6,103.67030450003222,,103.65551720000803,103.67030450003222,104.66978820000077,104.66978820000077,104.66978820000077,107.06956560001709,t,2.3910875999717973,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
15,35,13,6,6,48,1,107.08489759999793,,107.07028230000287,107.08489759999793,108.08416170004057,108.08416170004057,108.08416170004057,109.38476089999313,t,1.283670799981337,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
11,30,7,7,0,49,0,109.40006810001796,,109.38529160001781,109.40006810001796,110.3994882000261,110.3994882000261,110.3994882000261,111.18411610001931,l,0.7789066000259481,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
27,50,21,7,1,50,2,111.19886550004594,,111.18508329999167,111.19886550004594,112.198301299999,112.198301299999,112.198301299999,112.54924320004648,l,0.3476934999926016,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
67,75,119,7,2,51,5,112.56465690000914,,112.54978290002327,112.56465690000914,113.56406010000501,113.56406010000501,113.56406010000501,114.31520370004,t,0.7472227999824099,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
40,55,62,7,3,52,3,114.3301454000175,,114.31593340000836,114.3301454000175,115.32969070004765,115.32969070004765,115.32969070004765,116.03093070001341,t,0.6960608000517823,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
49,60,89,7,4,53,4,116.04595020000124,,116.03163830004632,116.04595020000124,117.04529330000514,117.04529330000514,117.04529330000514,117.56285540002864,t,0.5137552000232972,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
15,35,13,7,5,54,1,117.57810240000254,,117.5634503000183,117.57810240000254,118.57745899999281,118.57745899999281,118.57745899999281,119.3449849000317,l,0.7657342000165954,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
78,80,162,7,6,55,6,119.36030420003226,,119.34547430003295,119.36030420003226,120.35974010004429,120.35974010004429,120.35974010004429,121.12763340002857,t,0.7587274000397883,None,165311,001,2024-11-18_13h10.35.261,delay_discounting,2024.1.5,None,2024-11-18 13h10.53.916805 +0530,
