reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,4,0,28,1,78.58818819999578,,78.57368909998331,78.58818819999578,79.58806710000499,79.58806710000499,79.58806710000499,80.52294209998217,l,0.9281692999938969,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,4,1,29,5,80.53728719998617,,80.52404029999161,80.53728719998617,81.53650789998937,81.53650789998937,81.53650789998937,83.13738589998684,t,1.5873332000046503,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,4,2,30,3,83.15223079998395,,83.13846149999881,83.15223079998395,84.15189999999711,84.15189999999711,84.15189999999711,85.08623990000342,l,0.9206660999916494,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,4,3,31,0,85.10089309999603,,85.0872305999801,85.10089309999603,86.10048239998287,86.10048239998287,86.10048239998287,87.85139229998458,t,1.7424196999927517,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,4,4,32,6,87.86582059998182,,87.8522669999802,87.86582059998182,88.86561459998484,88.86561459998484,88.86561459998484,90.59973980000359,t,1.7238642000011168,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,4,5,33,2,90.61423659999855,,90.60072139999829,90.61423659999855,91.6139278000046,91.6139278000046,91.6139278000046,92.33234239998274,t,0.7161955999908969,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,4,6,34,4,92.34630839998135,,92.33328890000121,92.34630839998135,93.34593489998952,93.34593489998952,93.34593489998952,94.06469389999984,l,0.7151852000097279,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,5,0,35,3,94.0786902999971,,94.06595309998374,94.0786902999971,95.07817639998393,95.07817639998393,95.07817639998393,95.58039839999401,l,0.4985591000004206,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,5,1,36,1,95.59439329997986,,95.58147869998356,95.59439329997986,96.59367449997808,96.59367449997808,96.59367449997808,97.17869719999726,l,0.5780934999929741,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,5,2,37,0,97.19315300000017,,97.17956980000599,97.19315300000017,98.19292750000022,98.19292750000022,98.19292750000022,98.69421899999725,t,0.497030900005484,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,5,3,38,4,98.70890239998698,,98.69507899999735,98.70890239998698,99.70859229998314,99.70859229998314,99.70859229998314,100.31037369999103,t,0.5950726000010036,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,5,4,39,6,100.32480459997896,,100.3114805999794,100.32480459997896,101.32423800000106,101.32423800000106,101.32423800000106,102.50834979998763,t,1.1777608999982476,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,5,5,40,5,102.52303109999048,,102.50953059998574,102.52303109999048,103.52289199997904,103.52289199997904,103.52289199997904,104.17470629999298,t,0.6496457000030205,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,5,6,41,2,104.18901269999333,,104.17559840000467,104.18901269999333,105.18849889998091,105.18849889998091,105.18849889998091,106.10621989998617,l,0.9125280999869574,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,6,0,42,3,106.12075099998037,,106.1069484000036,106.12075099998037,107.1203498999821,107.1203498999821,107.1203498999821,107.53903839999111,l,0.409108699997887,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,6,1,43,1,107.5533433999808,,107.54019199998584,107.5533433999808,108.55285809998168,108.55285809998168,108.55285809998168,109.45490729997982,t,0.8883743000042159,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,6,2,44,5,109.46881629998097,,109.45595529998536,109.46881629998097,110.46836790000089,110.46836790000089,110.46836790000089,112.48565809999127,t,2.015384600003017,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,6,3,45,0,112.50003989998368,,112.48652909998782,112.50003989998368,113.49995460000355,113.49995460000355,113.49995460000355,115.33485169999767,t,1.8312206999980845,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,6,4,46,2,115.34836109998287,,115.33576319998247,115.34836109998287,116.34786340000574,116.34786340000574,116.34786340000574,117.64881179999793,l,1.2985229999758303,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,6,5,47,6,117.66333389998181,,117.64938489999622,117.66333389998181,118.66293739998946,118.66293739998946,118.66293739998946,119.81383329999517,t,1.1363177000021096,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,6,6,48,4,119.82874840000295,,119.81459549997817,119.82874840000295,120.82884469997953,120.82884469997953,120.82884469997953,122.06323420000263,t,1.2196638000023086,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,7,0,49,0,122.07759820000501,,122.06433120000293,122.07759820000501,123.07710189998033,123.07710189998033,123.07710189998033,123.99484739999752,l,0.9068232999998145,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,7,1,50,3,124.0096760999877,,123.99576019999222,124.0096760999877,125.00917409997783,125.00917409997783,125.00917409997783,125.69376249998459,t,0.6720917999919038,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,7,2,51,1,125.70890399999917,,125.69457069999771,125.70890399999917,126.7078834999993,126.7078834999993,126.72440059998189,128.36000659997808,t,1.6487621999986004,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,7,3,52,6,128.37348199999542,,128.36105019997922,128.37348199999542,129.37330459998338,129.37330459998338,129.37330459998338,130.1412973999977,t,0.7602624999999534,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,7,4,53,2,130.1554671000049,,130.14242489999742,130.1554671000049,131.15526379999937,131.15526379999937,131.15526379999937,132.190145999979,t,1.0185296999989077,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,7,5,54,4,132.20469449998927,,132.1912284999853,132.20469449998927,133.20355249999557,133.20355249999557,133.20355249999557,134.73826409998583,t,1.5308428999851458,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,7,6,55,5,134.75266369999736,,134.73911369999405,134.75266369999736,135.7520605000027,135.7520605000027,135.7520605000027,136.7874205999833,t,1.0229877999809105,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,8,0,56,3,136.801235299994,,136.78835449999315,136.801235299994,137.80098089997773,137.80098089997773,137.80098089997773,138.9196876999922,l,1.110045600013109,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,8,1,57,2,138.9333176999935,,138.92062399999122,138.9333176999935,139.9330326000054,139.9330326000054,139.9330326000054,141.10059729998466,l,1.1527298000000883,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,8,2,58,5,141.1153396999871,,141.10163669998292,141.1153396999871,142.11483519998728,142.11483519998728,142.11483519998728,143.51529519999167,t,1.384071300009964,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,8,3,59,1,143.53031989999,,143.5157739999995,143.53031989999,144.5298010999977,144.5298010999977,144.5298010999977,145.26398950000294,l,0.7237921000050846,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,8,4,60,4,145.27921529999003,,145.26465519997873,145.27921529999003,146.27840929999365,146.27840929999365,146.27840929999365,147.64528810000047,l,1.3653864999942016,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,8,5,61,6,147.6609632000036,,147.64577010000357,147.6609632000036,148.64386959999683,148.64386959999683,148.66069279998192,149.67863349997788,t,1.0219837999902666,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,8,6,62,0,149.69310049997875,,149.67954089998966,149.69310049997875,150.6930444999889,150.6930444999889,150.6930444999889,151.94465419999324,l,1.248623999999836,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,9,0,63,3,151.95841589997872,,151.94614839999122,151.95841589997872,152.95777569999336,152.95777569999336,152.95777569999336,153.57496019999962,t,0.6011768000025768,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,9,1,64,6,153.59052979998523,,153.57547239999985,153.59052979998523,154.59022059998824,154.59022059998824,154.59022059998824,155.77455099998042,t,1.1752471000072546,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,9,2,65,2,155.78935549999005,,155.77535149999312,155.78935549999005,156.7891657,156.7891657,156.7891657,157.62425969998003,l,0.8314385999983642,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,9,3,66,5,157.63803339999868,,157.6252928999893,157.63803339999868,158.63757500000065,158.63757500000065,158.63757500000065,159.13777209998807,l,0.486574099981226,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,9,4,67,0,159.15357870000298,,159.13897989998804,159.15357870000298,160.15348019998055,160.15348019998055,160.15348019998055,160.92114039999433,t,0.751600799994776,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,9,5,68,1,160.93614939998952,,160.92196979999426,160.93614939998952,161.9362818999798,161.9362818999798,161.9362818999798,162.7035412999976,t,0.7539797000063118,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,9,6,69,4,162.71822559999418,,162.7041992000013,162.71822559999418,163.71781770000234,163.71781770000234,163.71781770000234,164.41850879997946,t,0.692626800009748,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,10,0,70,1,164.43402369998512,,164.42020480000065,164.43402369998512,165.43296899998677,165.43296899998677,165.43296899998677,166.25136120000388,t,0.8055514000006951,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,10,1,71,2,166.26602839998668,,166.252290000004,166.26602839998668,167.26547319997917,167.26547319997917,167.26547319997917,168.2509233999881,t,0.9738752999983262,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,10,2,72,0,168.26474579999922,,168.25205719997757,168.26474579999922,169.26426110000466,169.26426110000466,169.26426110000466,171.21579630000633,l,1.9482315000204835,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,10,3,73,3,171.22946289999527,,171.21693249998498,171.22946289999527,172.22902489997796,172.22902489997796,172.22902489997796,173.08119699999224,t,0.8469400999892969,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,10,4,74,5,173.09480589997838,,173.082233299996,173.09480589997838,174.09457600000314,174.09457600000314,174.09457600000314,176.27808329998516,t,2.171366399998078,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,10,5,75,4,176.29296839999733,,176.27904429999762,176.29296839999733,177.29277149998234,177.29277149998234,177.29277149998234,180.3767044999986,t,3.0805555999977514,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,10,6,76,6,180.39020840000012,,180.37772479999694,180.39020840000012,181.38964869998745,181.38964869998745,181.38964869998745,182.45711049999227,t,1.0625160999770742,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,11,0,77,6,182.47201749999658,,182.4577805000008,182.47201749999658,183.4718681999948,183.4718681999948,183.4718681999948,184.10609369998565,t,0.6193522999819834,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,11,1,78,2,184.12128540000413,,184.1067977999919,184.12128540000413,185.12067609999212,185.12067609999212,185.12067609999212,185.93758309999248,l,0.8016568000020925,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,11,2,79,4,185.95311629999196,,185.93796819998533,185.95311629999196,186.95300539999153,186.95300539999153,186.95300539999153,187.65305839999928,t,0.68622360000154,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,11,3,80,0,187.66870879998896,,187.65360209997743,187.66870879998896,188.66850440000417,188.66850440000417,188.66850440000417,190.0196745999856,l,1.3340991000004578,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,11,4,81,1,190.03446979998262,,190.02036649998627,190.03446979998262,191.0336657000007,191.0336657000007,191.0336657000007,191.53571569998167,l,0.49896900000749156,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,11,5,82,5,191.54978529998334,,191.536512199993,191.54978529998334,192.54933869998786,192.54933869998786,192.54933869998786,193.2512638999906,t,0.6974095000186935,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,11,6,83,3,193.2654959000065,,193.25216360000195,193.2654959000065,194.26474189999863,194.26474189999863,194.26474189999863,194.7999962999893,t,0.5334306999866385,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,12,0,84,5,194.81423920000088,,194.80071469998802,194.81423920000088,195.81378419999965,195.81378419999965,195.81378419999965,196.74781899998197,t,0.9199375000025611,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,12,1,85,6,196.76321350000217,,196.74843929999042,196.76321350000217,197.76316949998727,197.76316949998727,197.76316949998727,198.6137140999781,t,0.8422774999926332,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,12,2,86,1,198.6283984000038,,198.61463639998692,198.6283984000038,199.62831619998906,199.62831619998906,199.62831619998906,200.44585940000252,l,0.8082909999939147,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,12,3,87,3,200.46063990000403,,200.44661349998205,200.46063990000403,201.46014099998865,201.46014099998865,201.46014099998865,202.07743699999992,t,0.6055980999954045,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,12,4,88,0,202.09280139999464,,202.0781594,202.09280139999464,203.09266039999784,203.09266039999784,203.09266039999784,203.8769282999856,t,0.7691767000069376,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
27,50,21,12,5,89,2,203.89175529999193,,203.8778648999869,203.89175529999193,204.89150349999545,204.89150349999545,204.89150349999545,207.9242694999848,l,3.0255350999941584,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,12,6,90,4,207.93913429998793,,207.92515959998127,207.93913429998793,208.93900290000602,208.93900290000602,208.93900290000602,209.45763859999715,t,0.5075336000008974,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
40,55,62,13,0,91,3,209.4717607999919,,209.45889939999324,209.4717607999919,210.47126749999006,210.47126749999006,210.47126749999006,211.28967919998104,t,0.8124985000176821,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
49,60,89,13,1,92,4,211.30371539999032,,211.2903815000027,211.30371539999032,212.30353809997905,212.30353809997905,212.30353809997905,213.45342219999293,t,1.1429271000088193,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
11,30,7,13,2,93,0,213.4689373000001,,213.4539730999968,213.4689373000001,214.46916310000233,214.46916310000233,214.46916310000233,215.2880029999942,l,0.8102107000013348,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
78,80,162,13,3,94,6,215.3010057999927,,215.28933090000646,215.3010057999927,216.30041269998765,216.30041269998765,216.30041269998765,216.95273489999818,t,0.6480919999885373,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
67,75,119,13,4,95,5,216.9667960999941,,216.95388349998393,216.9667960999941,217.96728749998147,217.96728749998147,217.96728749998147,218.45177669997793,t,0.4810816000099294,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
15,35,13,13,5,96,1,218.46597190000466,,218.45275120000588,218.46597190000466,219.46577089998755,219.46577089998755,219.46577089998755,220.46547229998396,t,0.992997599998489,None,365850,001,2024-11-17_17h16.58.911,delay_discounting,2024.1.5,None,2024-11-17 17h17.05.429810 +0530,
